store,product,Date,number_sold,number_sold_lag_1,number_sold_lag_7,number_sold_lag_30,number_sold_rolling_mean_7,number_sold_rolling_std_7,number_sold_rolling_mean_30,number_sold_rolling_std_30
0,0,2012-02-14,878.0,879.0,857.0,842.0,861.5714285714286,16.67190393903449,854.4333333333333,11.5540210445971
0,0,2012-02-15,866.0,878.0,835.0,853.0,866.0,11.86029791643849,854.8666666666667,11.740684739871961
0,0,2012-02-16,878.0,866.0,867.0,843.0,867.5714285714286,12.712948030219229,856.0333333333333,12.248809465963543
0,0,2012-02-17,866.0,878.0,847.0,839.0,870.2857142857143,9.105205209371574,856.9333333333333,11.942197953231613
0,0,2012-02-18,856.0,866.0,854.0,850.0,870.5714285714286,8.521681032463778,857.1333333333333,11.872115499645727
0,0,2012-02-19,855.0,856.0,871.0,834.0,868.2857142857143,10.339475900874701,857.8333333333334,11.051863108140065
0,0,2012-02-20,861.0,855.0,879.0,839.0,865.7142857142857,9.42893217203149,858.5666666666667,10.4738865208061
0,0,2012-02-21,863.0,861.0,878.0,864.0,863.5714285714286,7.7213371652232325,858.5333333333333,10.457577135282287
0,0,2012-02-22,866.0,863.0,866.0,848.0,863.5714285714286,7.7213371652232325,859.1333333333333,10.348191024107274
0,0,2012-02-23,859.0,866.0,878.0,849.0,860.8571428571429,4.450789122114778,859.4666666666667,10.17004842946295
0,0,2012-02-24,871.0,859.0,866.0,841.0,861.5714285714286,5.652643713554907,860.4666666666667,9.758226709084967
0,0,2012-02-25,881.0,871.0,856.0,860.0,865.1428571428571,8.64924989866359,861.1666666666666,10.452135018116383
0,0,2012-02-26,857.0,881.0,855.0,868.0,865.4285714285714,8.283661486266555,860.8,10.396949154645826
0,0,2012-02-27,891.0,857.0,861.0,852.0,869.7142857142857,12.365466505747623,862.1,11.624439178173338
0,0,2012-02-28,865.0,891.0,863.0,850.0,870.0,12.206555615733874,862.6,11.406592165398992
0,0,2012-02-29,873.0,865.0,866.0,854.0,871.0,12.110601416390095,863.2333333333333,11.44004862943487
0,0,2012-03-01,886.0,873.0,859.0,865.0,874.8571428571429,11.950293879630017,863.9333333333333,12.171003793175437
0,0,2012-03-02,874.0,886.0,871.0,857.0,875.2857142857143,11.842216652219024,864.5,12.232658379708031
0,0,2012-03-03,871.0,874.0,881.0,862.0,873.8571428571429,11.639423975274314,864.8,12.279503528103671
0,0,2012-03-04,882.0,871.0,857.0,853.0,877.4285714285714,9.180725150319578,865.7666666666667,12.458713425953942
0,0,2012-03-05,870.0,882.0,891.0,851.0,874.4285714285714,7.230886134196394,866.4,12.161556161775632
0,0,2012-03-06,869.0,870.0,865.0,854.0,875.0,6.480740698407762,866.9,11.940513475940929
0,0,2012-03-07,866.0,869.0,873.0,859.0,874.0,7.325753658611953,867.1333333333333,11.84885658192436
0,0,2012-03-08,884.0,866.0,886.0,857.0,873.7142857142857,6.799859942535226,868.0333333333333,12.075861740752579
0,0,2012-03-09,886.0,884.0,874.0,835.0,875.4285714285714,8.243323416703886,869.7333333333333,10.7861128255374
0,0,2012-03-10,895.0,886.0,871.0,867.0,878.8571428571429,10.714920616108962,870.6666666666666,11.713044108984516
0,0,2012-03-11,883.0,895.0,882.0,847.0,879.0,10.770329614268679,871.8666666666667,11.028906637077112
0,0,2012-03-12,878.0,883.0,870.0,854.0,880.1428571428571,10.056980518169878,872.6666666666666,10.548192632686483
0,0,2012-03-13,876.0,878.0,869.0,871.0,881.1428571428571,9.063269671749106,872.8333333333334,10.560444522174093
0,0,2012-03-14,878.0,876.0,866.0,879.0,882.8571428571429,6.491753010000076,872.8,10.54187054003834
0,0,2012-03-15,881.0,878.0,884.0,878.0,882.4285714285714,6.502746672422573,872.9,10.606926819389956
0,0,2012-03-16,885.0,881.0,886.0,866.0,882.2857142857143,6.42168943799714,873.5333333333333,10.74703915387319
0,0,2012-03-17,870.0,885.0,895.0,878.0,878.7142857142857,4.956957592255913,873.2666666666667,10.73162690798205
0,0,2012-03-18,876.0,870.0,883.0,866.0,877.7142857142857,4.644505202002181,873.6,10.653152358461067
0,0,2012-03-19,875.0,876.0,878.0,856.0,877.2857142857143,4.750939756661418,874.2333333333333,10.122298135324879
0,0,2012-03-20,881.0,875.0,876.0,855.0,878.0,4.898979485565967,875.1,9.513511263035168
0,0,2012-03-21,883.0,881.0,878.0,861.0,878.7142857142857,5.2508502712821175,875.8333333333334,9.23293704283504
0,0,2012-03-22,856.0,883.0,881.0,863.0,875.1428571428571,9.889869756954582,875.6,9.64758322426602
0,0,2012-03-23,885.0,856.0,885.0,866.0,875.1428571428571,9.889869756954582,876.2333333333333,9.61924555553322
0,0,2012-03-24,875.0,885.0,870.0,859.0,875.8571428571429,9.633769968684305,876.7666666666667,9.057986886552474
0,0,2012-03-25,884.0,875.0,876.0,871.0,877.0,10.115993936995563,877.2,9.083520508468162
0,0,2012-03-26,876.0,884.0,875.0,881.0,877.1428571428571,10.090070555230087,877.0333333333333,9.057225476574414
0,0,2012-03-27,883.0,876.0,881.0,857.0,877.4285714285714,10.244626930853938,877.9,8.285217413344267
0,0,2012-03-28,887.0,883.0,883.0,891.0,878.0,10.708252269472478,877.7666666666667,8.09718270858871
0,0,2012-03-29,884.0,887.0,856.0,865.0,882.0,4.6188021535157215,878.4,7.801856542991421
0,0,2012-03-30,859.0,884.0,885.0,873.0,878.2857142857143,9.58669713221173,877.9333333333333,8.521507610405518
0,0,2012-03-31,884.0,859.0,875.0,886.0,879.5714285714286,9.675693650536907,877.8666666666667,8.46385146427863
0,0,2012-04-01,884.0,884.0,884.0,874.0,879.5714285714286,9.675693650536907,878.2,8.50314343499147
0,0,2012-04-02,876.0,884.0,876.0,871.0,879.5714285714286,9.675693650536907,878.3666666666667,8.405594743305343
0,0,2012-04-03,882.0,876.0,883.0,882.0,879.4285714285714,9.623879031816664,878.3666666666667,8.405594743305343
0,0,2012-04-04,885.0,882.0,887.0,870.0,879.1428571428571,9.388442743226934,878.8666666666667,8.336597062044552
0,0,2012-04-05,863.0,885.0,884.0,869.0,876.1428571428571,10.823255385643217,878.6666666666666,8.647636046664964
0,0,2012-04-06,885.0,863.0,859.0,866.0,879.8571428571429,8.07111250961409,879.3,8.379572863785368
0,0,2012-04-07,879.0,885.0,884.0,884.0,879.1428571428571,7.861903319776767,879.1333333333333,8.332459724334035
0,0,2012-04-08,883.0,879.0,884.0,886.0,879.0,7.767453465153607,879.0333333333333,8.264937713163741
0,0,2012-04-09,882.0,883.0,876.0,895.0,879.8571428571429,7.71208081364443,878.6,7.721890067015553
0,0,2012-04-10,896.0,882.0,882.0,883.0,881.8571428571429,9.873003113347998,879.0333333333333,8.318999166162612
0,0,2012-04-11,880.0,896.0,885.0,878.0,881.1428571428571,9.788233947424521,879.1,8.318446473008976
0,0,2012-04-12,873.0,880.0,863.0,876.0,882.5714285714286,7.044078904941023,879.0,8.37483916470401
0,0,2012-04-13,866.0,873.0,885.0,878.0,879.8571428571429,9.263343014782297,878.6,8.704338989352166
0,0,2012-04-14,877.0,866.0,879.0,881.0,879.5714285714286,9.32482605480518,878.4666666666667,8.696940933993528
0,0,2012-04-15,861.0,877.0,883.0,885.0,876.4285714285714,11.443442705426484,877.6666666666666,9.166405429933977
0,0,2012-04-16,869.0,861.0,882.0,870.0,874.5714285714286,11.443442705426612,877.6333333333333,9.197013508277582
0,0,2012-04-17,877.0,869.0,896.0,876.0,871.8571428571429,6.841748592978889,877.6666666666666,9.192700752586955
0,0,2012-04-18,867.0,877.0,880.0,875.0,870.0,5.972157622390292,877.4,9.38671107618435
0,0,2012-04-19,880.0,867.0,873.0,881.0,871.0,7.047458170622432,877.3666666666667,9.375254785819223
0,0,2012-04-20,861.0,880.0,866.0,883.0,870.2857142857143,7.846746368491595,876.6333333333333,9.771469142128904
0,0,2012-04-21,880.0,861.0,877.0,856.0,870.7142857142857,8.3409489011404,877.4333333333333,8.973844497072976
0,0,2012-04-22,891.0,880.0,861.0,885.0,875.0,10.04987562112087,877.6333333333333,9.211998672405773
0,0,2012-04-23,880.0,891.0,869.0,875.0,876.5714285714286,9.812528434899507,877.8,9.2079425984705
0,0,2012-04-24,869.0,880.0,877.0,884.0,875.4285714285714,10.212037714663671,877.3,9.266736955006275
0,0,2012-04-25,867.0,869.0,867.0,876.0,875.4285714285714,10.212037714663671,877.0,9.454063165909295
0,0,2012-04-26,879.0,867.0,880.0,883.0,875.2857142857143,10.144198435793786,876.8666666666667,9.394544760899436
0,0,2012-04-27,887.0,879.0,861.0,887.0,879.0,8.698658900466224,876.8666666666667,9.394544760899436
0,0,2012-04-28,861.0,887.0,880.0,884.0,876.2857142857143,10.995670143504672,876.1,9.725012188637104
0,0,2012-04-29,876.0,861.0,891.0,859.0,874.1428571428571,8.914941978285235,876.6666666666666,9.17392607014058
0,0,2012-04-30,874.0,876.0,880.0,884.0,873.2857142857143,8.538428538364961,876.3333333333334,9.079470337490525
0,0,2012-05-01,866.0,874.0,869.0,884.0,872.8571428571429,8.858678822273367,875.7333333333333,9.149838262508235
0,0,2012-05-02,886.0,866.0,867.0,876.0,875.5714285714286,9.641181512261868,876.0666666666667,9.340063255105404
0,0,2012-05-03,871.0,886.0,879.0,882.0,874.4285714285714,9.641181512261976,875.7,9.314986071777886
0,0,2012-05-04,874.0,871.0,887.0,885.0,872.5714285714286,7.913219801007193,875.3333333333334,9.151345607994276
0,0,2012-05-05,859.0,874.0,861.0,863.0,872.2857142857143,8.420496535523721,875.2,9.363907230470842
0,0,2012-05-06,866.0,859.0,876.0,885.0,870.8571428571429,8.532849688675604,874.5666666666667,9.320660526156525
0,0,2012-05-07,865.0,866.0,874.0,879.0,869.5714285714286,8.657504314315448,874.1,9.440740765801733
0,0,2012-05-08,874.0,865.0,866.0,883.0,870.7142857142857,8.635475005547551,873.8,9.289964923294177
0,0,2012-05-09,855.0,874.0,886.0,882.0,866.2857142857143,7.3419862370326205,872.9,9.763937871514482
0,0,2012-05-10,863.0,855.0,871.0,896.0,865.1428571428571,7.104659772023328,871.8,8.891685383867973
0,0,2012-05-11,847.0,863.0,874.0,880.0,861.2857142857143,8.654753717165082,870.7,9.833615815160483
0,0,2012-05-12,869.0,847.0,859.0,873.0,862.7142857142857,9.031690238900357,870.5666666666667,9.828471426162212
0,0,2012-05-13,855.0,869.0,866.0,866.0,861.1428571428571,9.317162862671491,870.2,10.202771766746155
0,0,2012-05-14,874.0,855.0,865.0,877.0,862.4285714285714,10.485818086940137,870.1,10.148381899228486
0,0,2012-05-15,875.0,874.0,874.0,861.0,862.5714285714286,10.674848052895205,870.5666666666667,10.036771473405668
0,0,2012-05-16,860.0,875.0,855.0,869.0,863.2857142857143,10.242302568503861,870.2666666666667,10.218081786836182
0,0,2012-05-17,865.0,860.0,863.0,877.0,863.5714285714286,10.260882724489782,869.8666666666667,10.180215204472347
0,0,2012-05-18,867.0,865.0,847.0,867.0,866.4285714285714,7.207800007796877,869.8666666666667,10.180215204472347
0,0,2012-05-19,877.0,867.0,869.0,880.0,867.5714285714286,8.243323416704905,869.7666666666667,10.091592039179549
0,0,2012-05-20,870.0,877.0,855.0,861.0,869.7142857142857,6.1023024538372,870.0666666666667,9.954840559993272
0,0,2012-05-21,860.0,870.0,874.0,880.0,867.7142857142857,6.725927091346543,869.4,9.936349152628111
0,0,2012-05-22,851.0,860.0,875.0,891.0,864.2857142857143,8.320943169984549,868.0666666666667,9.616556604092532
0,0,2012-05-23,862.0,851.0,860.0,880.0,864.5714285714286,8.182443458551852,867.4666666666667,9.405549841251586
0,0,2012-05-24,858.0,862.0,865.0,869.0,863.5714285714286,8.541216596738368,867.1,9.556907593923713
0,0,2012-05-25,873.0,858.0,867.0,867.0,864.4285714285714,9.216961590046813,867.3,9.61733348951006
0,0,2012-05-26,856.0,873.0,877.0,879.0,861.4285714285714,7.742892285987237,866.5333333333333,9.569107382202926
0,0,2012-05-27,856.0,856.0,870.0,887.0,859.4285714285714,6.924765768775315,865.5,8.93559329795086
0,0,2012-05-28,862.0,856.0,860.0,861.0,859.7142857142857,6.993193970195817,865.5333333333333,8.920079377008447
0,0,2012-05-29,854.0,862.0,851.0,876.0,860.1428571428571,6.440201120788966,864.8,8.934242533944918
0,0,2012-05-30,832.0,854.0,862.0,874.0,855.8571428571429,12.307566391298279,863.4,10.58170183823392
0,0,2012-05-31,858.0,832.0,858.0,866.0,855.8571428571429,12.307566391298279,863.1333333333333,10.61467212720186
0,0,2012-06-01,855.0,858.0,873.0,886.0,853.2857142857143,9.741907508531819,862.1,9.788628166372009
0,0,2012-06-02,845.0,855.0,856.0,871.0,851.7142857142857,10.111285538353837,861.2333333333333,10.118890948279386
0,0,2012-06-03,868.0,845.0,856.0,874.0,853.4285714285714,11.83014712302462,861.0333333333333,9.915099364226313
0,0,2012-06-04,856.0,868.0,862.0,859.0,852.5714285714286,11.311603818752157,860.9333333333333,9.951376038400596
0,0,2012-06-05,845.0,856.0,854.0,866.0,851.2857142857143,11.629191512660023,860.2333333333333,10.314647547210301
0,0,2012-06-06,853.0,845.0,832.0,865.0,854.2857142857143,7.952238379105672,859.8333333333334,10.356018850743995
0,0,2012-06-07,856.0,853.0,858.0,874.0,854.0,7.831560082982162,859.2333333333333,10.023019482192673
0,0,2012-06-08,835.0,856.0,855.0,855.0,851.1428571428571,10.574002260712458,858.5666666666667,10.93770237908849
0,0,2012-06-09,844.0,835.0,845.0,863.0,851.0,10.677078252032638,857.9333333333333,11.218621629440632
0,0,2012-06-10,861.0,844.0,868.0,847.0,850.0,9.018499505647391,858.4,11.037865860699956
0,0,2012-06-11,837.0,861.0,856.0,869.0,847.2857142857143,9.741907508531993,857.3333333333334,11.514109285735666
0,0,2012-06-12,852.0,837.0,845.0,855.0,848.2857142857143,9.82707629824142,857.2333333333333,11.548050539573946
0,0,2012-06-13,847.0,852.0,853.0,874.0,847.4285714285714,9.60654538768981,856.3333333333334,11.244411127728434
0,0,2012-06-14,846.0,847.0,856.0,875.0,846.0,8.83176086632959,855.3666666666667,10.82297471166705
0,0,2012-06-15,845.0,846.0,835.0,860.0,847.4285714285714,7.45781788588845,854.8666666666667,10.94731374178658
0,0,2012-06-16,839.0,845.0,844.0,865.0,846.7142857142857,8.05634916725884,854.0,11.144814783203671
0,0,2012-06-17,845.0,839.0,861.0,867.0,844.4285714285714,5.028490259088252,853.2666666666667,10.98253577067769
0,0,2012-06-18,827.0,845.0,837.0,877.0,843.0,8.020806277012612,851.6,11.050354963881494
0,0,2012-06-19,825.0,827.0,852.0,870.0,839.1428571428571,9.352870707767906,850.1,11.511163996395851
0,0,2012-06-20,858.0,825.0,847.0,860.0,840.7142857142857,11.557310611533303,850.0333333333333,11.457517734826954
0,0,2012-06-21,845.0,858.0,846.0,851.0,840.5714285714286,11.487052753096107,849.8333333333334,11.492376283600986
0,0,2012-06-22,820.0,845.0,845.0,862.0,837.0,13.576941236278746,848.4333333333333,12.475308947418155
0,0,2012-06-23,827.0,820.0,839.0,858.0,835.2857142857143,14.032275720808618,847.4,12.9311172411222
0,0,2012-06-24,839.0,827.0,845.0,873.0,834.4285714285714,13.513661517852254,846.2666666666667,12.071434886958805
0,0,2012-06-25,843.0,839.0,827.0,856.0,836.7142857142857,13.400426432448393,845.8333333333334,11.94263106613492
0,0,2012-06-26,840.0,843.0,825.0,856.0,838.8571428571429,12.375090187262872,845.3,11.8296821305793
0,0,2012-06-27,813.0,840.0,858.0,862.0,832.4285714285714,12.461368876882974,843.6666666666666,12.788284868787603
0,0,2012-06-28,836.0,813.0,845.0,854.0,831.1428571428571,11.364103886487948,843.0666666666667,12.708762476274634
0,0,2012-06-29,835.0,836.0,820.0,832.0,833.2857142857143,10.274795792202465,843.1666666666666,12.630241031189874
0,0,2012-06-30,831.0,835.0,827.0,858.0,833.8571428571429,9.973775136638249,842.2666666666667,12.498091808383434
0,0,2012-07-01,823.0,831.0,839.0,855.0,831.5714285714286,10.422046229943545,841.2,12.737130083296961
0,0,2012-07-02,815.0,823.0,843.0,845.0,827.5714285714286,10.674848052895815,840.2,13.578380381816988
0,0,2012-07-03,827.0,815.0,840.0,868.0,825.7142857142857,9.178131358731353,838.8333333333334,12.720017711266102
0,0,2012-07-04,831.0,827.0,813.0,856.0,828.2857142857143,7.364651739093179,838.0,12.370710681235431
0,0,2012-07-05,820.0,831.0,836.0,845.0,826.0,7.047458170624294,837.1666666666666,12.720017711266186
0,0,2012-07-06,827.0,820.0,835.0,853.0,824.8571428571429,5.899959644739613,836.3,12.487649070604075
0,0,2012-07-07,823.0,827.0,831.0,856.0,823.7142857142857,5.250850271285646,835.2,12.14112418814418
0,0,2012-07-08,819.0,823.0,823.0,835.0,823.1428571428571,5.55063273956724,834.6666666666666,12.496436273612018
0,0,2012-07-09,805.0,819.0,815.0,844.0,821.7142857142857,8.499299691040848,833.3666666666667,13.481745853730745
0,0,2012-07-10,813.0,805.0,827.0,861.0,819.7142857142857,8.69318287921404,831.7666666666667,12.926005152235659
0,0,2012-07-11,827.0,813.0,831.0,837.0,819.1428571428571,7.9252459778580535,831.4333333333333,12.915329927131468
0,0,2012-07-12,806.0,827.0,820.0,852.0,817.1428571428571,9.317162862672047,829.9,13.118426104091096
0,0,2012-07-13,820.0,806.0,827.0,847.0,816.1428571428571,8.414839499928393,829.0,12.827771596740988
0,0,2012-07-14,835.0,820.0,823.0,846.0,817.8571428571429,10.899978156379717,828.6333333333333,12.477520015906629
0,0,2012-07-15,807.0,835.0,819.0,845.0,816.1428571428571,11.61075035514739,827.3666666666667,12.68581432379083
0,0,2012-07-16,807.0,807.0,805.0,839.0,816.4285714285714,11.311603818752337,826.3,13.014978108803717
0,0,2012-07-17,813.0,807.0,813.0,845.0,816.4285714285714,11.311603818752337,825.2333333333333,12.737897117999218
0,0,2012-07-18,813.0,813.0,827.0,827.0,814.4285714285714,10.325649985307452,824.7666666666667,12.926005152235927
0,0,2012-07-19,810.0,813.0,806.0,825.0,815.0,9.88264472025068,824.2666666666667,13.20379604073333
0,0,2012-07-20,815.0,810.0,820.0,858.0,814.2857142857143,9.638711630959506,822.8333333333334,11.659193008498663
0,0,2012-07-21,806.0,815.0,835.0,845.0,810.1428571428571,3.5790395093595104,821.5333333333333,11.270141611987519
0,0,2012-07-22,825.0,806.0,807.0,820.0,812.7142857142857,6.343350474168,821.7,11.283647001541741
0,0,2012-07-23,828.0,825.0,807.0,827.0,815.7142857142857,7.952238379106032,821.7333333333333,11.301307014240193
0,0,2012-07-24,814.0,828.0,813.0,839.0,815.8571428571429,7.904188160476833,820.9,10.898750323817854
0,0,2012-07-25,808.0,814.0,813.0,843.0,815.1428571428571,8.414839499928421,819.7333333333333,10.308795485799836
0,0,2012-07-26,819.0,808.0,810.0,840.0,816.4285714285714,8.182443458552736,819.0333333333333,9.571809663282933
0,0,2012-07-27,800.0,819.0,815.0,813.0,814.2857142857143,10.307186582095406,818.6,10.132229219956924
0,0,2012-07-28,784.0,800.0,806.0,836.0,811.1428571428571,15.366940396282237,816.8666666666667,11.41908062407316
0,0,2012-07-29,815.0,784.0,825.0,835.0,809.7142857142857,14.29118942699066,816.2,10.895744186586944
0,0,2012-07-30,805.0,815.0,828.0,831.0,806.4285714285714,11.816050423854975,815.3333333333334,10.710398857110516
0,0,2012-07-31,808.0,805.0,814.0,823.0,805.5714285714286,11.385036127262994,814.8333333333334,10.690257676765134
0,0,2012-08-01,800.0,808.0,808.0,815.0,804.4285714285714,11.501552690213217,814.3333333333334,11.027655934174438
0,0,2012-08-02,792.0,800.0,819.0,827.0,800.5714285714286,10.260882724490754,813.1666666666666,11.483371286002583
0,0,2012-08-03,807.0,792.0,800.0,831.0,801.5714285714286,10.533393610438134,812.3666666666667,11.024997719404698
0,0,2012-08-04,810.0,807.0,784.0,820.0,805.2857142857143,7.432233529574503,812.0333333333333,10.937071830710469
0,0,2012-08-05,797.0,810.0,815.0,827.0,802.7142857142857,6.57556805440659,811.0333333333333,10.892842741394084
0,0,2012-08-06,802.0,797.0,805.0,823.0,802.2857142857143,6.499084184570362,810.3333333333334,10.771396775998165
0,0,2012-08-07,795.0,802.0,808.0,819.0,800.4285714285714,6.451282633638492,809.5333333333333,10.994460465151409
0,0,2012-08-08,813.0,795.0,800.0,805.0,802.2857142857143,7.994045402973363,809.8,10.97772038393323
0,0,2012-08-09,802.0,813.0,792.0,813.0,803.7142857142857,6.6260668503116875,809.4333333333333,11.050615003440313
0,0,2012-08-10,796.0,802.0,807.0,827.0,802.1428571428571,7.010196655079981,808.4,10.79782864508016
0,0,2012-08-11,803.0,796.0,810.0,806.0,801.1428571428571,6.148944934666524,808.3,10.83465067146383
0,0,2012-08-12,791.0,803.0,797.0,820.0,800.2857142857143,7.158079018712519,807.3333333333334,11.046401608939698
0,0,2012-08-13,784.0,791.0,802.0,835.0,797.7142857142857,9.340133577103272,805.6333333333333,10.555218788750919
0,0,2012-08-14,812.0,784.0,795.0,807.0,800.1428571428571,10.636863125136754,805.8,10.616837635546176
0,0,2012-08-15,807.0,812.0,813.0,807.0,799.2857142857143,9.621404708849187,805.8,10.616837635546176
0,0,2012-08-16,792.0,807.0,802.0,813.0,797.8571428571429,9.889869756956392,805.1,10.81617562600819
0,0,2012-08-17,799.0,792.0,796.0,813.0,798.2857142857143,9.860937847797848,804.6333333333333,10.765472692784597
0,0,2012-08-18,796.0,799.0,803.0,810.0,797.2857142857143,9.655987533035246,804.1666666666666,10.828071224231131
0,0,2012-08-19,799.0,796.0,791.0,815.0,798.4285714285714,9.25305612319975,803.6333333333333,10.66894731366925
0,0,2012-08-20,783.0,799.0,784.0,806.0,798.2857142857143,9.516902257114204,802.8666666666667,11.300696754035949
0,0,2012-08-21,775.0,783.0,812.0,825.0,793.0,10.816653826393678,801.2,11.606775666805738
0,0,2012-08-22,814.0,775.0,807.0,828.0,794.0,12.516655570347204,800.7333333333333,10.741262153207234
0,0,2012-08-23,785.0,814.0,792.0,814.0,793.0,12.974333637353805,799.7666666666667,10.810860865070975
0,0,2012-08-24,781.0,785.0,799.0,808.0,790.4285714285714,13.364843718468416,798.8666666666667,11.218006871149862
0,0,2012-08-25,782.0,781.0,796.0,819.0,788.4285714285714,13.439458605877126,797.6333333333333,10.959119437747825
0,0,2012-08-26,784.0,782.0,799.0,800.0,786.2857142857143,12.645345464035344,797.1,11.22604729774833
0,0,2012-08-27,773.0,784.0,783.0,784.0,784.8571428571429,13.606721028333554,796.7333333333333,11.831965276280146
0,0,2012-08-28,774.0,773.0,775.0,815.0,784.7142857142857,13.73213124651326,795.3666666666667,12.01574637381259
0,0,2012-08-29,782.0,774.0,814.0,805.0,780.1428571428571,4.7409060817766795,794.6,12.113258623632605
0,0,2012-08-30,783.0,782.0,785.0,808.0,779.8571428571429,4.450789122117609,793.7666666666667,12.019189637429054
0,0,2012-08-31,788.0,783.0,781.0,800.0,780.8571428571429,5.429197958835849,793.3666666666667,12.004261695365827
0,0,2012-09-01,793.0,788.0,782.0,792.0,782.4285714285714,7.13809364973718,793.4,12.001724014098862
0,0,2012-09-02,777.0,793.0,784.0,807.0,781.4285714285714,7.367883976132585,792.4,12.079049974071458
0,0,2012-09-03,765.0,777.0,773.0,810.0,780.2857142857143,9.268482179127219,790.9,12.600903087514993
0,0,2012-09-04,788.0,765.0,774.0,797.0,782.2857142857143,9.196272536819784,790.6,12.557728764565411
0,0,2012-09-05,792.0,788.0,782.0,802.0,783.7142857142857,9.894683517162099,790.2666666666667,12.376098581225426
0,0,2012-09-06,783.0,792.0,783.0,795.0,783.7142857142857,9.894683517162099,789.8666666666667,12.411711191971078
0,0,2012-09-07,786.0,783.0,788.0,813.0,783.4285714285714,9.778499251883439,788.9666666666667,11.630765780632661
0,0,2012-09-08,788.0,786.0,793.0,802.0,782.7142857142857,9.123491395191458,788.5,11.367679531517968
0,0,2012-09-09,789.0,788.0,777.0,796.0,784.4285714285714,8.997354108426437,788.2666666666667,11.279928262602283
0,0,2012-09-10,778.0,789.0,765.0,803.0,786.2857142857143,4.572172558510768,787.4333333333333,11.075550374234837
0,0,2012-09-11,774.0,778.0,788.0,791.0,784.2857142857143,6.395683067882509,786.8666666666667,11.318990247815622
0,0,2012-09-12,783.0,774.0,792.0,784.0,783.0,5.416025603094074,786.8333333333334,11.329191264733057
0,0,2012-09-13,775.0,783.0,783.0,812.0,781.8571428571429,6.202917900168252,785.6,10.476903991239054
0,0,2012-09-14,785.0,775.0,786.0,807.0,781.7142857142857,6.102302453839244,784.8666666666667,9.665913565604322
0,0,2012-09-15,782.0,785.0,788.0,792.0,780.8571428571429,5.459809869360029,784.5333333333333,9.583510742999266
0,0,2012-09-16,788.0,782.0,789.0,799.0,780.7142857142857,5.219012860506547,784.1666666666666,9.214244345079955
0,0,2012-09-17,773.0,788.0,778.0,796.0,780.0,5.944184833378823,783.4,9.152350367072021
0,0,2012-09-18,776.0,773.0,774.0,799.0,780.2857142857143,5.648430038939973,782.6333333333333,8.755228323051927
0,0,2012-09-19,784.0,776.0,783.0,783.0,780.4285714285714,5.740416444163131,782.6666666666666,8.758575436589318
0,0,2012-09-20,781.0,784.0,775.0,775.0,781.2857142857143,5.219012860506547,782.8666666666667,8.645243194110975
0,0,2012-09-21,778.0,781.0,785.0,814.0,780.2857142857143,5.056820005840251,781.6666666666666,6.375239459125098
0,0,2012-09-22,794.0,778.0,782.0,785.0,782.0,7.2801098892831035,781.9666666666667,6.738890389257464
0,0,2012-09-23,767.0,794.0,788.0,781.0,779.0,8.602325267044815,781.5,7.271816165518345
0,0,2012-09-24,791.0,767.0,773.0,782.0,781.5714285714286,9.18072515032184,781.8,7.475938414184518
0,0,2012-09-25,772.0,791.0,776.0,784.0,781.0,9.695359714834602,781.4,7.672611388406675
0,0,2012-09-26,761.0,772.0,784.0,773.0,777.7142857142857,12.106668764423437,781.0,8.403611703038123
0,0,2012-09-27,779.0,761.0,781.0,774.0,777.4285714285714,12.039617143099628,781.1666666666666,8.309045064586194
0,0,2012-09-28,767.0,779.0,778.0,782.0,775.8571428571429,12.654756305156365,780.6666666666666,8.699319566483785
0,0,2012-09-29,768.0,767.0,794.0,783.0,772.1428571428571,9.973775136638505,780.1666666666666,8.986899788935006
0,0,2012-09-30,795.0,768.0,767.0,788.0,776.1428571428571,12.785780792592512,780.4,9.283281227297563
0,0,2012-10-01,780.0,795.0,791.0,793.0,774.5714285714286,11.237691679600026,779.9666666666667,8.973075947204022
0,0,2012-10-02,778.0,780.0,772.0,777.0,775.4285714285714,11.237691679600015,780.0,8.963527630708525
0,0,2012-10-03,780.0,778.0,761.0,765.0,778.1428571428571,9.299257522847014,780.5,8.504562669953362
0,0,2012-10-04,771.0,780.0,779.0,788.0,777.0,9.660917830794853,779.9333333333333,8.553818801694508
0,0,2012-10-05,782.0,771.0,767.0,792.0,779.1428571428571,8.687703406322449,779.6,8.257076379996521
0,0,2012-10-06,764.0,782.0,768.0,783.0,778.5714285714286,9.623879031818925,778.9666666666667,8.703876795120527
0,0,2012-10-07,759.0,764.0,795.0,786.0,773.4285714285714,8.97881103593819,778.0666666666667,9.325283885249874
0,0,2012-10-08,766.0,759.0,780.0,788.0,771.4285714285714,8.829064557042233,777.3333333333334,9.382056731123475
0,0,2012-10-09,788.0,766.0,778.0,789.0,772.8571428571429,10.683766056166482,777.3,9.340863136680852
0,0,2012-10-10,768.0,788.0,780.0,778.0,771.1428571428571,10.302565561203469,776.9666666666667,9.492223072117902
0,0,2012-10-11,764.0,768.0,771.0,774.0,770.1428571428571,10.652520381404088,776.6333333333333,9.771469142133924
0,0,2012-10-12,781.0,764.0,782.0,783.0,770.0,10.472185381605213,776.5666666666667,9.733282160169235
0,0,2012-10-13,791.0,781.0,764.0,775.0,773.8571428571429,12.641579165972976,777.1,10.076774251248139
