Date,number_sold,day_of_week,month,quarter,day_of_week_sin,day_of_week_cos,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,rolling_mean_90,rolling_std_90,rolling_min_90,rolling_max_90,rolling_cv_7,rolling_cv_30,rolling_cv_90
2012-07-25,808.0,2,7,3,0.9749279121818236,-0.22252093395631434,814.0,813.0,843.0,815.1428571428571,8.414839499928421,806.0,828.0,819.7333333333333,10.308795485799836,805.0,840.0,844.0333333333333,21.948074574506734,805.0,887.0,0.010323146950490527,0.012575791500243782,0.02600380068856688
2012-07-26,819.0,3,7,3,0.43388373911755823,-0.900968867902419,808.0,810.0,840.0,816.4285714285714,8.182443458552736,806.0,828.0,819.0333333333333,9.571809663282933,805.0,836.0,843.2777777777778,21.62033363449637,805.0,886.0,0.010022240456670018,0.011686715636257701,0.025638448212723805
2012-07-27,800.0,4,7,3,-0.433883739117558,-0.9009688679024191,819.0,815.0,813.0,814.2857142857143,10.307186582095406,800.0,828.0,818.6,10.132229219956924,800.0,836.0,842.6,22.01113099412358,800.0,886.0,0.012657948434152253,0.012377509430682781,0.02612287086888628
2012-07-28,784.0,5,7,3,-0.9749279121818236,-0.2225209339563146,800.0,806.0,836.0,811.1428571428571,15.366940396282237,784.0,828.0,816.8666666666667,11.41908062407316,784.0,835.0,841.5777777777778,22.57172228013744,784.0,886.0,0.01894480147481079,0.01397912424394821,0.026820720408919353
2012-07-29,815.0,6,7,3,-0.7818314824680299,0.6234898018587334,784.0,825.0,835.0,809.7142857142857,14.29118942699066,784.0,828.0,816.2,10.895744186586944,784.0,835.0,840.9222222222222,22.476068560306704,784.0,886.0,0.01764966936996024,0.013349355778714706,0.026727880375085597
2012-07-30,805.0,0,7,3,0.0,1.0,815.0,828.0,831.0,806.4285714285714,11.816050423854975,784.0,819.0,815.3333333333334,10.710398857110516,784.0,835.0,840.2444444444444,22.630550649986727,784.0,886.0,0.014652321163327693,0.0131362210021797,0.026933293995117895
2012-07-31,808.0,1,7,3,0.7818314824680298,0.6234898018587336,805.0,814.0,823.0,805.5714285714286,11.385036127262994,784.0,819.0,814.8333333333334,10.690257676765134,784.0,835.0,839.3777777777777,22.350415514212337,784.0,877.0,0.01413286981571927,0.01311956352231352,0.026627361488392332
2012-08-01,800.0,2,8,3,0.9749279121818236,-0.22252093395631434,808.0,808.0,815.0,804.4285714285714,11.501552690213217,784.0,819.0,814.3333333333334,11.027655934174438,784.0,835.0,838.5888888888888,22.47440214022533,784.0,877.0,0.014297792369293644,0.013541943431241635,0.026800262247694936
2012-08-02,792.0,3,8,3,0.43388373911755823,-0.900968867902419,800.0,819.0,827.0,800.5714285714286,10.260882724490754,784.0,815.0,813.1666666666666,11.483371286002583,784.0,835.0,837.6777777777778,22.683869325812275,784.0,877.0,0.012816948442440272,0.014121792932161406,0.027079468893145133
2012-08-03,807.0,4,8,3,-0.433883739117558,-0.9009688679024191,792.0,800.0,831.0,801.5714285714286,10.533393610438134,784.0,815.0,812.3666666666667,11.024997719404698,784.0,835.0,837.1,22.796633893054196,784.0,877.0,0.013140929473011395,0.013571455072920314,0.0272328681078177
2012-08-04,810.0,5,8,3,-0.9749279121818236,-0.2225209339563146,807.0,784.0,820.0,805.2857142857143,7.432233529574503,792.0,815.0,812.0333333333333,10.937071830710469,784.0,835.0,836.4777777777778,22.763181279701406,784.0,877.0,0.00922931252563802,0.013468747379882356,0.027213133312608776
2012-08-05,797.0,6,8,3,-0.7818314824680299,0.6234898018587334,810.0,815.0,827.0,802.7142857142857,6.57556805440659,792.0,810.0,811.0333333333333,10.892842741394084,784.0,835.0,835.7222222222222,22.933723648799692,784.0,877.0,0.008191666912412552,0.013430820033776767,0.02744180187983743
2012-08-06,802.0,0,8,3,0.0,1.0,797.0,805.0,823.0,802.2857142857143,6.499084184570362,792.0,810.0,810.3333333333334,10.771396775998165,784.0,835.0,834.9222222222222,22.83906951103417,784.0,877.0,0.008100710344015764,0.013292550525707318,0.027354727066966657
2012-08-07,795.0,1,8,3,0.7818314824680298,0.6234898018587336,802.0,808.0,819.0,800.4285714285714,6.451282633638492,792.0,810.0,809.5333333333333,10.994460465151409,784.0,835.0,834.2555555555556,23.12037921577328,784.0,877.0,0.008059785549789299,0.013581232560098093,0.027713785136709974
2012-08-08,813.0,2,8,3,0.9749279121818236,-0.22252093395631434,795.0,800.0,805.0,802.2857142857143,7.994045402973363,792.0,813.0,809.8,10.97772038393323,784.0,835.0,833.7,23.02243654068081,784.0,877.0,0.00996408793105654,0.013556088397052643,0.027614773348543613
2012-08-09,802.0,3,8,3,0.43388373911755823,-0.900968867902419,813.0,792.0,813.0,803.7142857142857,6.6260668503116875,795.0,813.0,809.4333333333333,11.050615003440313,784.0,835.0,833.2,23.218164140763314,784.0,877.0,0.008244306425912161,0.013652285553811696,0.027866255569807145
2012-08-10,796.0,4,8,3,-0.433883739117558,-0.9009688679024191,802.0,807.0,827.0,802.1428571428571,7.010196655079981,795.0,813.0,808.4,10.79782864508016,784.0,835.0,832.3888888888889,23.228563607999902,784.0,877.0,0.008739336880776468,0.013357036918703812,0.02790590301968886
2012-08-11,803.0,5,8,3,-0.9749279121818236,-0.2225209339563146,796.0,810.0,806.0,801.1428571428571,6.148944934666524,795.0,813.0,808.3,10.83465067146383,784.0,835.0,831.8111111111111,23.306407685463007,784.0,877.0,0.007675216573228543,0.013404244304668848,0.028018870359078192
2012-08-12,791.0,6,8,3,-0.7818314824680299,0.6234898018587334,803.0,797.0,820.0,800.2857142857143,7.158079018712519,791.0,813.0,807.3333333333334,11.046401608939698,784.0,835.0,830.8888888888889,23.260345985835716,784.0,877.0,0.008944404343268052,0.013682578376060732,0.02799453247827246
2012-08-13,784.0,0,8,3,0.0,1.0,791.0,802.0,835.0,797.7142857142857,9.340133577103272,784.0,813.0,805.6333333333333,10.555218788750919,784.0,828.0,829.8777777777777,23.299142954666408,784.0,877.0,0.011708620171870148,0.013101765222496899,0.0280753908329202
2012-08-14,812.0,1,8,3,0.7818314824680298,0.6234898018587336,784.0,795.0,807.0,800.1428571428571,10.636863125136754,784.0,813.0,805.8,10.616837635546176,784.0,828.0,829.3444444444444,23.150781340036684,784.0,877.0,0.013293705030522636,0.013175524491866687,0.02791455527931434
2012-08-15,807.0,2,8,3,0.9749279121818236,-0.22252093395631434,812.0,813.0,807.0,799.2857142857143,9.621404708849187,784.0,812.0,805.8,10.616837635546176,784.0,828.0,828.7,22.953519227861946,784.0,877.0,0.012037503657183968,0.013175524491866687,0.027698225205577343
2012-08-16,792.0,3,8,3,0.43388373911755823,-0.900968867902419,807.0,802.0,813.0,797.8571428571429,9.889869756956392,784.0,812.0,805.1,10.81617562600819,784.0,828.0,827.8666666666667,22.908807981780164,784.0,877.0,0.012395539534233615,0.01343457412247943,0.0276720985445887
2012-08-17,799.0,4,8,3,-0.433883739117558,-0.9009688679024191,792.0,796.0,813.0,798.2857142857143,9.860937847797848,784.0,812.0,804.6333333333333,10.765472692784597,784.0,828.0,827.0,22.500936310106454,784.0,873.0,0.012352642257441827,0.013379352118295617,0.02720790363979015
2012-08-18,796.0,5,8,3,-0.9749279121818236,-0.2225209339563146,799.0,803.0,810.0,797.2857142857143,9.655987533035246,784.0,812.0,804.1666666666666,10.828071224231131,784.0,828.0,826.1777777777778,22.262770746211768,784.0,873.0,0.012111075565534262,0.013464959035313324,0.02694670728870648
2012-08-19,799.0,6,8,3,-0.7818314824680299,0.6234898018587334,796.0,791.0,815.0,798.4285714285714,9.25305612319975,784.0,812.0,803.6333333333333,10.66894731366925,784.0,828.0,825.5,22.149771094766795,784.0,873.0,0.011589084426981257,0.013275889477376809,0.02683194560238255
2012-08-20,783.0,0,8,3,0.0,1.0,799.0,784.0,806.0,798.2857142857143,9.516902257114204,783.0,812.0,802.8666666666667,11.300696754035949,783.0,828.0,824.7444444444444,22.428193088020098,783.0,873.0,0.011921674266249002,0.014075433970816177,0.02719411235698343
2012-08-21,775.0,1,8,3,0.7818314824680298,0.6234898018587336,783.0,812.0,825.0,793.0,10.816653826393678,775.0,807.0,801.2,11.606775666805738,775.0,828.0,823.7777777777778,22.677899838249164,775.0,873.0,0.013640168759638938,0.014486739474295728,0.027529147362320268
2012-08-22,814.0,2,8,3,0.9749279121818236,-0.22252093395631434,775.0,807.0,828.0,794.0,12.516655570347204,775.0,814.0,800.7333333333333,10.741262153207234,775.0,819.0,823.2888888888889,22.404476099952916,775.0,873.0,0.015764049836709326,0.013414281267014279,0.027213383299986
2012-08-23,785.0,3,8,3,0.43388373911755823,-0.900968867902419,814.0,792.0,814.0,793.0,12.974333637353805,775.0,814.0,799.7666666666667,10.810860865070975,775.0,819.0,822.3111111111111,22.129163453597997,775.0,868.0,0.016361076465767725,0.013517518690956914,0.026910938152954
2012-08-24,781.0,4,8,3,-0.433883739117558,-0.9009688679024191,785.0,799.0,808.0,790.4285714285714,13.364843718468416,775.0,814.0,798.8666666666667,11.218006871149862,775.0,819.0,821.4777777777778,22.258051328425587,775.0,868.0,0.016908350990290786,0.014042401991758987,0.02709513504873741
2012-08-25,782.0,5,8,3,-0.9749279121818236,-0.2225209339563146,781.0,796.0,819.0,788.4285714285714,13.439458605877126,775.0,814.0,797.6333333333333,10.959119437747825,775.0,815.0,820.6555555555556,22.335119275676085,775.0,868.0,0.017045879732042014,0.013739545452481707,0.027216192133806952
2012-08-26,784.0,6,8,3,-0.7818314824680299,0.6234898018587334,782.0,799.0,800.0,786.2857142857143,12.645345464035344,775.0,814.0,797.1,11.22604729774833,775.0,815.0,819.7888888888889,22.22585519616734,775.0,868.0,0.016082379768940298,0.014083612216470117,0.027111681430924774
2012-08-27,773.0,0,8,3,0.0,1.0,784.0,783.0,784.0,784.8571428571429,13.606721028333554,773.0,814.0,796.7333333333333,11.831965276280146,773.0,815.0,818.8888888888889,22.463675769754122,773.0,868.0,0.01733655755339186,0.014850596531185858,0.02743189714081236
2012-08-28,774.0,1,8,3,0.7818314824680298,0.6234898018587336,773.0,775.0,815.0,784.7142857142857,13.73213124651326,773.0,814.0,795.3666666666667,12.01574637381259,773.0,814.0,818.2444444444444,22.910824246748895,773.0,868.0,0.01749953007929962,0.015107178710631478,0.02799997531581707
2012-08-29,782.0,2,8,3,0.9749279121818236,-0.22252093395631434,774.0,814.0,805.0,780.1428571428571,4.7409060817766795,773.0,785.0,794.6,12.113258623632605,773.0,814.0,817.4,22.829509781288138,773.0,868.0,0.0060769717217426765,0.015244473475500384,0.0279294222917643
2012-08-30,783.0,3,8,3,0.43388373911755823,-0.900968867902419,782.0,785.0,808.0,779.8571428571429,4.450789122117609,773.0,784.0,793.7666666666667,12.019189637429054,773.0,814.0,816.6,22.758527232616583,773.0,868.0,0.005707185172160334,0.015141968215801101,0.027869859457037207
2012-08-31,788.0,4,8,3,-0.433883739117558,-0.9009688679024191,783.0,781.0,800.0,780.8571428571429,5.429197958835849,773.0,788.0,793.3666666666667,12.004261695365827,773.0,814.0,815.9666666666667,22.75242918256999,773.0,868.0,0.006952869687495599,0.015130786557748615,0.027884017953229284
2012-09-01,793.0,5,9,3,-0.9749279121818236,-0.2225209339563146,788.0,782.0,792.0,782.4285714285714,7.13809364973718,773.0,793.0,793.4,12.001724014098862,773.0,814.0,815.1333333333333,22.19180940109163,773.0,861.0,0.00912299717877675,0.015126952374714977,0.027224760040596582
2012-09-02,777.0,6,9,3,-0.7818314824680299,0.6234898018587334,793.0,784.0,807.0,781.4285714285714,7.367883976132585,773.0,793.0,792.4,12.079049974071458,773.0,814.0,814.2555555555556,22.11947187897442,773.0,861.0,0.009428736349712632,0.015243626923361255,0.02716526983212611
2012-09-03,765.0,0,9,3,0.0,1.0,777.0,773.0,810.0,780.2857142857143,9.268482179127219,765.0,793.0,790.9,12.600903087514993,765.0,814.0,813.3666666666667,22.47467988548561,765.0,861.0,0.01187831842802829,0.01593235944811606,0.027631670692371966
2012-09-04,788.0,1,9,3,0.7818314824680298,0.6234898018587336,765.0,774.0,797.0,782.2857142857143,9.196272536819784,765.0,793.0,790.6,12.557728764565411,765.0,814.0,812.6444444444444,22.229806446114303,765.0,861.0,0.01175564422164691,0.015883795553459916,0.027354898686733128
2012-09-05,792.0,2,9,3,0.9749279121818236,-0.22252093395631434,788.0,782.0,802.0,783.7142857142857,9.894683517162099,765.0,793.0,790.2666666666667,12.376098581225426,765.0,814.0,811.9333333333333,21.84768519350736,765.0,861.0,0.012625370874978982,0.015660661272007877,0.026908225462074917
2012-09-06,783.0,3,9,3,0.43388373911755823,-0.900968867902419,792.0,783.0,795.0,783.7142857142857,9.894683517162099,765.0,793.0,789.8666666666667,12.411711191971078,765.0,814.0,811.3555555555556,21.91829112049887,765.0,861.0,0.012625370874978982,0.015713678922988365,0.02701440936765493
2012-09-07,786.0,4,9,3,-0.433883739117558,-0.9009688679024191,783.0,788.0,813.0,783.4285714285714,9.778499251883439,765.0,793.0,788.9666666666667,11.630765780632661,765.0,814.0,810.7111111111111,21.80003321533606,765.0,861.0,0.012481673005686374,0.014741770814946969,0.02689001410805665
2012-09-08,788.0,5,9,3,-0.9749279121818236,-0.2225209339563146,786.0,793.0,802.0,782.7142857142857,9.123491395191458,765.0,792.0,788.5,11.367679531517968,765.0,814.0,809.9,21.25926103549399,765.0,858.0,0.01165622189566348,0.014416841511119808,0.026249241925538944
2012-09-09,789.0,6,9,3,-0.7818314824680299,0.6234898018587334,788.0,777.0,796.0,784.4285714285714,8.997354108426437,765.0,792.0,788.2666666666667,11.279928262602283,765.0,814.0,809.3666666666667,21.173679866785445,765.0,858.0,0.01146994696029595,0.014309787207293154,0.026160800461412764
2012-09-10,778.0,0,9,3,0.0,1.0,789.0,765.0,803.0,786.2857142857143,4.572172558510768,778.0,792.0,787.4333333333333,11.075550374234837,765.0,814.0,808.5444444444445,20.93497751123097,765.0,858.0,0.005814899692873433,0.014065381671550824,0.025892179032428467
2012-09-11,774.0,1,9,3,0.7818314824680298,0.6234898018587336,778.0,788.0,791.0,784.2857142857143,6.395683067882509,774.0,792.0,786.8666666666667,11.318990247815622,765.0,814.0,807.7333333333333,20.84226475218062,765.0,858.0,0.008154787153948554,0.014384889749829223,0.025803398092003077
2012-09-12,783.0,2,9,3,0.9749279121818236,-0.22252093395631434,774.0,792.0,784.0,783.0,5.416025603094074,774.0,789.0,786.8333333333334,11.329191264733057,765.0,814.0,807.0333333333333,20.599143649703347,765.0,858.0,0.006917018650184002,0.014398463797584905,0.025524526433897833
2012-09-13,775.0,3,9,3,0.43388373911755823,-0.900968867902419,783.0,783.0,812.0,781.8571428571429,6.202917900168252,774.0,789.0,785.6,10.476903991239054,765.0,814.0,806.2555555555556,20.470620828485153,765.0,858.0,0.007933569395428058,0.013336181251577206,0.02538974235579653
2012-09-14,785.0,4,9,3,-0.433883739117558,-0.9009688679024191,775.0,786.0,807.0,781.7142857142857,6.102302453839244,774.0,789.0,784.8666666666667,9.665913565604322,765.0,814.0,805.6555555555556,20.290674844443583,765.0,858.0,0.007806307963610145,0.012315357469129774,0.02518529749410311
2012-09-15,782.0,5,9,3,-0.9749279121818236,-0.2225209339563146,785.0,788.0,792.0,780.8571428571429,5.459809869360029,774.0,789.0,784.5333333333333,9.583510742999266,765.0,814.0,804.9555555555555,20.0027588609029,765.0,858.0,0.006992072646454483,0.012215555841688392,0.02484951960744915
2012-09-16,788.0,6,9,3,-0.7818314824680299,0.6234898018587334,782.0,789.0,799.0,780.7142857142857,5.219012860506547,774.0,788.0,784.1666666666666,9.214244345079955,765.0,814.0,804.5222222222222,19.942179215425867,765.0,858.0,0.006684920406870235,0.011750364733364448,0.024787605195469055
2012-09-17,773.0,0,9,3,0.0,1.0,788.0,778.0,796.0,780.0,5.944184833378823,773.0,788.0,783.4,9.152350367072021,765.0,814.0,803.9444444444445,20.09492143964257,765.0,858.0,0.007620749786383106,0.011682857246709243,0.024995410539255494
2012-09-18,776.0,1,9,3,0.7818314824680298,0.6234898018587336,773.0,774.0,799.0,780.2857142857143,5.648430038939973,773.0,788.0,782.6333333333333,8.755228323051927,765.0,814.0,803.0333333333333,19.465584727000444,765.0,845.0,0.00723892535199191,0.011186884010884527,0.024240070640903794
2012-09-19,784.0,2,9,3,0.9749279121818236,-0.22252093395631434,776.0,783.0,783.0,780.4285714285714,5.740416444163131,773.0,788.0,782.6666666666666,8.758575436589318,765.0,814.0,802.3555555555556,19.045369316043914,765.0,843.0,0.0073554667964748155,0.01119068411829981,0.023736819897578688
2012-09-20,781.0,3,9,3,0.43388373911755823,-0.900968867902419,784.0,775.0,775.0,781.2857142857143,5.219012860506547,773.0,788.0,782.8666666666667,8.645243194110975,765.0,814.0,801.9222222222222,19.083040165878227,765.0,843.0,0.006680031088598616,0.011043059517300913,0.023796622212309874
2012-09-21,778.0,4,9,3,-0.433883739117558,-0.9009688679024191,781.0,785.0,814.0,780.2857142857143,5.056820005840251,773.0,788.0,781.6666666666666,6.375239459125098,765.0,793.0,801.3777777777777,19.05850117182203,765.0,843.0,0.00648072867830131,0.008155956664125925,0.023782168286062652
2012-09-22,794.0,5,9,3,-0.9749279121818236,-0.2225209339563146,778.0,782.0,785.0,782.0,7.2801098892831035,773.0,794.0,781.9666666666667,6.738890389257464,765.0,794.0,800.8777777777777,18.646220075289172,765.0,843.0,0.00930960343898095,0.008617874234951358,0.023282229314724477
2012-09-23,767.0,6,9,3,-0.7818314824680299,0.6234898018587334,794.0,788.0,781.0,779.0,8.602325267044815,767.0,794.0,781.5,7.271816165518345,765.0,794.0,800.0333333333333,18.436925576654257,765.0,840.0,0.011042779546912471,0.00930494710878867,0.023045196754286394
2012-09-24,791.0,0,9,3,0.0,1.0,767.0,773.0,782.0,781.5714285714286,9.18072515032184,767.0,794.0,781.8,7.475938414184518,765.0,794.0,799.4888888888889,17.96078402510567,765.0,836.0,0.011746495348611384,0.009562469191845125,0.022465332882946193
2012-09-25,772.0,1,9,3,0.7818314824680298,0.6234898018587336,791.0,776.0,784.0,781.0,9.695359714834602,767.0,794.0,781.4,7.672611388406675,765.0,794.0,799.0333333333333,18.133369822611076,765.0,836.0,0.012414032925524458,0.009819057318155458,0.02269413435727889
2012-09-26,761.0,2,9,3,0.9749279121818236,-0.22252093395631434,772.0,784.0,773.0,777.7142857142857,12.106668764423437,761.0,794.0,781.0,8.403611703038123,761.0,794.0,798.2,18.13879076281175,761.0,835.0,0.015566987757340937,0.010760066201073141,0.022724618845918004
2012-09-27,779.0,3,9,3,0.43388373911755823,-0.900968867902419,761.0,781.0,774.0,777.4285714285714,12.039617143099628,761.0,794.0,781.1666666666666,8.309045064586194,761.0,794.0,797.5777777777778,17.819934411269834,761.0,835.0,0.015486460860289855,0.010636712265311961,0.02234256633994992
2012-09-28,767.0,4,9,3,-0.433883739117558,-0.9009688679024191,779.0,778.0,782.0,775.8571428571429,12.654756305156365,761.0,794.0,780.6666666666666,8.699319566483785,761.0,794.0,796.8666666666667,17.748049425977847,761.0,835.0,0.016310678353175206,0.011143449487383158,0.02227229493764475
2012-09-29,768.0,5,9,3,-0.9749279121818236,-0.2225209339563146,767.0,794.0,783.0,772.1428571428571,9.973775136638505,761.0,791.0,780.1666666666666,8.986899788935006,761.0,794.0,796.2555555555556,17.784958365706085,761.0,835.0,0.012917007577515177,0.011519205027474905,0.022335741636737894
2012-09-30,795.0,6,9,3,-0.7818314824680299,0.6234898018587334,768.0,767.0,788.0,776.1428571428571,12.785780792592512,761.0,795.0,780.4,9.283281227297563,761.0,795.0,796.0333333333333,17.67271114178891,761.0,835.0,0.016473488965239754,0.011895542320986113,0.02220096873052499
2012-10-01,780.0,0,10,4,0.0,1.0,795.0,791.0,793.0,774.5714285714286,11.237691679600026,761.0,795.0,779.9666666666667,8.973075947204022,761.0,795.0,795.5111111111111,17.44026365925572,761.0,835.0,0.014508270335153114,0.01150443516458484,0.021923343892578006
2012-10-02,778.0,1,10,4,0.7818314824680298,0.6234898018587336,780.0,772.0,777.0,775.4285714285714,11.237691679600015,761.0,795.0,780.0,8.963527630708525,761.0,795.0,794.9222222222222,17.120345855070795,761.0,835.0,0.01449223319034637,0.011491702090651954,0.02153713328985885
2012-10-03,780.0,2,10,4,0.9749279121818236,-0.22252093395631434,778.0,761.0,765.0,778.1428571428571,9.299257522847014,767.0,795.0,780.5,8.504562669953362,761.0,795.0,794.4777777777778,16.98064183867676,761.0,835.0,0.011950578788310833,0.010896300666179836,0.021373337698850515
2012-10-04,771.0,3,10,4,0.43388373911755823,-0.900968867902419,780.0,779.0,788.0,777.0,9.660917830794853,767.0,795.0,779.9333333333333,8.553818801694508,761.0,795.0,793.8555555555556,16.800589282810126,761.0,835.0,0.012433613681846657,0.010967371743347092,0.02116328236948943
2012-10-05,782.0,4,10,4,-0.433883739117558,-0.9009688679024191,771.0,767.0,792.0,779.1428571428571,8.687703406322449,768.0,795.0,779.6,8.257076379996521,761.0,795.0,793.4,16.555524554009565,761.0,835.0,0.011150334404887632,0.010591426859923706,0.02086655476935917
2012-10-06,764.0,5,10,4,-0.9749279121818236,-0.2225209339563146,782.0,768.0,783.0,778.5714285714286,9.623879031818925,764.0,795.0,778.9666666666667,8.703876795120527,761.0,795.0,792.7888888888889,16.61493469536737,761.0,835.0,0.0123609455454555,0.01117361906173203,0.020957577645485885
2012-10-07,759.0,6,10,4,-0.7818314824680299,0.6234898018587334,764.0,795.0,786.0,773.4285714285714,8.97881103593819,759.0,782.0,778.0666666666667,9.325283885249874,759.0,795.0,792.2777777777778,16.93943459636215,759.0,835.0,0.011609101819646717,0.011985199064240263,0.02138067616117514
2012-10-08,766.0,0,10,4,0.0,1.0,759.0,780.0,788.0,771.4285714285714,8.829064557042233,759.0,782.0,777.3333333333334,9.382056731123475,759.0,795.0,791.7555555555556,17.017711270288018,759.0,835.0,0.011445083685054747,0.012069541249301211,0.021493643020094887
2012-10-09,788.0,1,10,4,0.7818314824680298,0.6234898018587336,766.0,778.0,789.0,772.8571428571429,10.683766056166482,759.0,788.0,777.3,9.340863136680852,759.0,795.0,791.3222222222222,16.601629659939388,759.0,835.0,0.013823726874891935,0.012017063085913871,0.020979607540046123
2012-10-10,768.0,2,10,4,0.9749279121818236,-0.22252093395631434,788.0,780.0,778.0,771.1428571428571,10.302565561203469,759.0,788.0,776.9666666666667,9.492223072117902,759.0,795.0,790.9,16.707026039996162,759.0,835.0,0.013360125774068967,0.012217027421319535,0.02112406883297024
2012-10-11,764.0,3,10,4,0.43388373911755823,-0.900968867902419,768.0,771.0,774.0,770.1428571428571,10.652520381404088,759.0,788.0,776.6333333333333,9.771469142133924,759.0,795.0,790.2777777777778,16.65379652891355,759.0,835.0,0.013831875843039996,0.012581830733680318,0.021073345344143683
2012-10-12,781.0,4,10,4,-0.433883739117558,-0.9009688679024191,764.0,782.0,783.0,770.0,10.472185381605213,759.0,788.0,776.5666666666667,9.733282160169235,759.0,795.0,789.6777777777778,15.983719088657203,759.0,828.0,0.013600240755331445,0.012533736738853803,0.020240811554349147
2012-10-13,791.0,5,10,4,-0.9749279121818236,-0.2225209339563146,781.0,764.0,775.0,773.8571428571429,12.641579165972976,759.0,791.0,777.1,10.076774251248139,759.0,795.0,789.5,15.877515725640569,759.0,828.0,0.01633580471881315,0.012967152555974956,0.020110849557492805
2012-10-14,791.0,6,10,4,-0.7818314824680299,0.6234898018587334,791.0,759.0,785.0,778.4285714285714,12.149857925880632,764.0,791.0,777.3,10.296132517982594,759.0,795.0,789.3222222222222,15.768570487870715,759.0,828.0,0.015608185993974018,0.01324602150776096,0.01997735531058101
2012-10-15,772.0,0,10,4,0.0,1.0,791.0,766.0,782.0,779.2857142857143,11.309498746841008,764.0,791.0,776.9666666666667,10.300597014292306,759.0,795.0,788.8666666666667,15.668762311029436,759.0,828.0,0.014512647337834474,0.013257450359464977,0.01986237088358333
2012-10-16,791.0,1,10,4,0.7818314824680298,0.6234898018587336,772.0,788.0,788.0,779.7142857142857,11.743285822324102,764.0,791.0,777.0666666666667,10.425212586395403,759.0,795.0,788.6222222222223,15.458227711965954,759.0,828.0,0.015061011498033844,0.013416110912485504,0.01960156241654835
2012-10-17,790.0,2,10,4,0.9749279121818236,-0.22252093395631434,791.0,768.0,773.0,782.8571428571429,11.00649159100633,764.0,791.0,777.6333333333333,10.656011200862908,759.0,795.0,788.4,15.290299487810962,759.0,828.0,0.014059387068803707,0.01370313069681029,0.019394088645117914
2012-10-18,772.0,3,10,4,0.43388373911755823,-0.900968867902419,790.0,764.0,776.0,784.0,8.944271910001161,772.0,791.0,777.5,10.70207843172965,759.0,795.0,787.9222222222222,15.120659115424822,759.0,828.0,0.011408510089287196,0.013764731101903085,0.019190547859887948
2012-10-19,789.0,4,10,4,-0.433883739117558,-0.9009688679024191,772.0,781.0,784.0,785.1428571428571,9.007933011678816,772.0,791.0,777.6666666666666,10.844777333010157,759.0,795.0,787.7333333333333,14.997977391724609,759.0,828.0,0.011472986004685538,0.013945277324916619,0.019039409349684254
2012-10-20,799.0,5,10,4,-0.9749279121818236,-0.2225209339563146,789.0,791.0,781.0,786.2857142857143,10.291003930851348,772.0,799.0,778.2666666666667,11.512911292850857,759.0,799.0,787.4444444444445,14.51470475697863,759.0,828.0,0.013088122731824024,0.014793016052146895,0.018432671484804243
2012-10-21,801.0,6,10,4,-0.7818314824680299,0.6234898018587334,799.0,791.0,778.0,787.7142857142857,11.65781977493211,772.0,801.0,779.0333333333333,12.237543514310289,759.0,801.0,787.1444444444444,13.934486449425552,759.0,819.0,0.014799553577171703,0.01570862630735992,0.017702578666181554
2012-10-22,790.0,0,10,4,0.0,1.0,801.0,772.0,794.0,790.2857142857143,9.375753937940056,772.0,801.0,778.9,12.089750575003086,759.0,801.0,786.8777777777777,13.641334886224962,759.0,819.0,0.011863752271435355,0.015521569617413128,0.017336027616321137
2012-10-23,775.0,1,10,4,0.7818314824680298,0.6234898018587336,790.0,791.0,767.0,788.0,10.984838035524382,772.0,801.0,779.1666666666666,11.90503612164789,759.0,801.0,786.5111111111111,13.510083162814103,759.0,819.0,0.013940149791274595,0.01527919074436093,0.01717723115663082
2012-10-24,791.0,2,10,4,0.9749279121818236,-0.22252093395631434,775.0,790.0,791.0,788.1428571428571,11.0216237676772,772.0,801.0,779.1666666666666,11.90503612164789,759.0,801.0,786.2,13.068703502487951,759.0,815.0,0.013984296968232808,0.01527919074436093,0.01662261956561683
2012-10-25,800.0,3,10,4,0.43388373911755823,-0.900968867902419,791.0,772.0,772.0,792.1428571428571,9.099973835652538,775.0,801.0,780.1,12.41064615285211,759.0,801.0,786.2,13.068703502487951,759.0,815.0,0.011487793841220516,0.01590904519017063,0.01662261956561683
2012-10-26,780.0,4,10,4,-0.433883739117558,-0.9009688679024191,800.0,789.0,761.0,790.8571428571429,10.188695883652656,775.0,801.0,780.7333333333333,11.875600408305202,759.0,801.0,786.1555555555556,13.083063166655865,759.0,815.0,0.012883105344213979,0.01521082795018171,0.01664182498514611
2012-10-27,784.0,5,10,4,-0.9749279121818236,-0.2225209339563146,780.0,799.0,779.0,788.7142857142857,9.759000729487193,775.0,801.0,780.9,11.885517121339166,759.0,801.0,785.8111111111111,12.718114520391518,759.0,814.0,0.012373302862961484,0.015220280601023392,0.016184696729992176
2012-10-28,768.0,6,10,4,-0.7818314824680299,0.6234898018587334,784.0,801.0,767.0,784.0,10.754843869936128,768.0,800.0,780.9333333333333,11.846528178556136,759.0,801.0,785.4,12.688843192861182,759.0,814.0,0.013717913099408327,0.015169704855586653,0.01615589915057446
